,0,1,2,3
945,2020.10.07.,헤럴드경제,"‘대선소주’ 가격 동결, 코로나19 장기화에 고통분담 차원",전국구 대형 주류회사와 지역 주류업체들이 소주 가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 인해 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지를 다졌다. 대선주조...
946,2020.10.07.,머니투데이,대선주조 ‘대선소주 가격동결’ 내년에도 계속,전국구 대형 주류회사 등이 소주 가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지라는 입장이다. 대선주조 조우현 대표는...
947,2020.10.07.,부산제일경제,"""힘들지만.."" 대선주조, 소주 가격 동결 선언",전국구 대형 주류회사와 지역 주류업체들이 소주 가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 인해 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지를 다졌다. 대선주조...
948,2020.10.07.,IT조선,"[유통가 투데이] CJ제일제당, '비비고 주먹밥' 5개월만에 100억원 돌파(11월7...","진로 소주가 한눈에 부각된다. 특히, 라스베이거스 특유의 화려한 거리 풍경과 어울리는 일루미네이션을... 지역아동센터 ‘롯데제과 스위트홈’은 올해 8호점 개관을 앞두고 있고, 농어촌지역 어린이들을 초청해..."
949,2020.10.07.,뉴시스,"대선주조, ‘대선소주’ 내년에도 가격 동결",전국 대형 주류회사와 지역 주류업체들이 소주가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 인해 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지다. 대선주조 조우현...
950,2020.10.07.,베타뉴스,"대선주조, '대선소주' 가격 동결 내년에도 이어간다",전국구 대형 주류회사와 지역 주류업체들이 소주 가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 인해 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지를 다졌다. 대선주조...
951,2020.10.07.,오늘경제,경북 안동 전통주 '회곡안동소주' 9일 대구스타디움에서 판매,만남'에 지역 전통주 업체 회곡양조장이 참가한다고 7일 밝혔다. '소믈리에와 경북 전통주의 만남'은 경북... 경북 안동 전통주인 '회곡안동소주'(사진=안동시 제공) 안동 전통주 중 하나인 회곡안동소주는 100% 우리 쌀과...
952,2020.10.07.,CNB뉴스,"대선주조, ‘대선소주’ 가격 동결 내년에도 이어간다",전국구 대형 주류회사와 지역 주류업체들이 소주 가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 인해 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지를 다졌다. 조우현...
953,2020.10.07.,아시아경제,대선소주 출고가 1005원 동결 … 소비자가 그대로 유지될 듯,부산지역 향토 주류업체의 대표 소주인 ‘대선소주’ 출고가격이 내년에도 동결된다. 출고가격이 동결돼 소매점 구입가나 음식점 등 소비자 가격도 그대로 유지될 것으로 보인다. 대선주조는 “올해로 창립 90주년을...
954,2020.10.07.,한국경제,"부산의 대선주조, 소주가격 동결 내년에도 이어간다",전국구 대형 주류회사와 지역 주류업체들이 소주 가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지를 다졌다. 조우현 대선주조...
955,2020.10.07.,서울경제,"대선주조, ‘대선소주’ 가격 동결 내년에도 이어간다",전국구 대형 주류회사와 지역 주류업체들이 소주 가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 인해 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지를 다졌다. 조우현...
956,2020.10.07.,파이낸셜투데이,"대선주조, '대선소주' 내년에도 가격 동결",전국구 대형 주류회사와 지역 주류업체들이 소주 가격 인상 행렬에 연이어 동참하는 가운데 대선주조는 코로나19로 인해 침체에 빠진 지역사회와 고통을 분담하고 위기를 함께 극복하겠다는 의지를 다졌다. 조우현...
957,2020.10.06.,제주매일,"한라산소주·제주서부경찰서, 업무협약 체결",이번 협약에서 지역사회 공동체 치안 유지를 위한 '응답 순찰'을 활성화하고 안전한 사회 분위기 조성을 위해 상호 간의 역할과 협력을 도모하기로 했다. 제주서부경찰서와 ㈜한라산은 지난 2012년 건전 음주문화 정착...
958,2020.10.06.,경인일보,[창간 75주년·'대전환의 시대']위기를 기회로… 경인일보의 '재도약',"자리매김인천·경기지역을 75년째 지키고 있는 경인일보는 1973년 경기매일신문, 경기연합일보, 경기일보가... 감자탕에 막걸리나 소주를 곁들이며 밤이 늦도록 술잔을 기울이는 게 편집국의 문화였다.기자들이 한 시절..."
959,2020.10.06.,제민일보,한라산소주-서부경찰서 '응답순찰' 활성화 협력,이번 협약은 지역사회 공동체 치안 유지를 위한 '응답 순찰'을 활성화하는데 목적을 두고 있다. 응답 순찰은... 삽입해 지역사회 공동체 치안 활성화를 지원한다. 제주서부경찰서와 ㈜한라산은 2012년 건전 음주문화 정착...
960,2020.10.06.,JTBC,"마포구청장, '정보공개 요구' 시민단체에 술 약속 제안","시민단체에서는 지역 구의원 식당과 관련해서 민원도 내고 또 업무 추진비 내역을 공개해달라는 요청도... [유동균/마포구청장 (지난 7월 17일, 시민단체 대표와 대화) : 가끔 저하고 소주 한잔씩 하시죠, 저녁에.]..."
961,2020.10.06.,글로벌경제,"""코로나로 귀성 줄자 편의점 어린이 완구 등 판매량 줄어""","이마트24는 추석 연휴인 지난달 30일부터 이달 2일까지 상품 판매 데이터를 분석한 결과 강원·충청·경상·전라 지역 등 지방 매장의 양주와 소주, 맥주 등 주류 매출 증가율(직전 주 대비)이 지난해 추석 연휴와 비교해 5..."
962,2020.10.06.,연합뉴스,줄어든 귀성에…편의점서 충전기·이어폰 구매 '뚝',"이마트24는 추석 연휴인 지난달 30일부터 이달 2일까지 상품 판매 데이터를 분석한 결과 강원·충청·경상·전라 지역 등 지방 매장의 양주와 소주, 맥주 등 주류 매출 증가율(직전 주 대비)이 지난해 추석 연휴와 비교해 5..."
963,2020.10.05.,JTBC,"'의원님 식당' 불법영업 과징금, 2.5단계 되자 '영업정지' 꼼수","식당의 주인은 바로 그 지역의 구의원이었습니다. 유선의 기자입니다. 이태원발 코로나19 집단감염으로... 네.] ■ '정보공개 요구' 시민단체에…""소주나 하자""는 구청장 이럴수록 중요한 게 시민들의 감시입니다. 그런데..."
964,2020.10.05.,새전북신문,“진안군 이방우는 임금의 맏아들인데 성질이 술을 좋아해 날마다 많이 마시는...,"함흥지역으로 옮겨갔다. 음력 1393년 12월 13일에 기록된 실록의 내용을 보면 “진안군 이방우는 임금의 맏아들인데 성질이 술을 좋아하여 날마다 많이 마시는 것으로써 일을 삼더니, 소주(燒酒)를 마시고 병이 나서 졸(卒)..."
965,2020.10.05.,JTBC언론사 선정,"제멋대로 옥외영업, 입맛대로 행정처분…의원님 식당","식당의 주인은 바로 그 지역의 구의원이었습니다. 유선의 기자입니다. 이태원발 코로나19 집단감염으로... html ◆ 관련 리포트 '업추비 내역 공개' 요구하자…""소주나 하자""는 구청장 → 기사 바로가기 : http://news.jtbc...."
966,2020.10.05.,시사위크,"무학, 35년 만에 CI 교체… 최재호 회장 '절치부심' 통할까 ","부산·경남, 울산 지역 등을 주요 영업 터전으로 삼고 있으며, 대표적인 주류 브랜드로는 좋은데이가 있다. 좋은데이는 한때 부산 시장에서 70% 가량의 점유율을 기록할 정도로 영남권을 대표하는 소주 브랜드였다...."
967,2020.10.05.,금강일보,향토소주에 부담 안긴 '비공용병'…여전히 논란,"2원을 받고 있으나 해당 금액을 뛰어넘는 불편과 손해가 발생하고 있다""며 ""환경부의 중재로 합의했지만 공용병 재사용 시스템을 지켜내고 코로나19로 인한 막심한 매출 피해도 보전할 수 있도록 지역민들이 향토소주를..."
968,2020.10.05.,KOTRA해외시장뉴스,"중국 젋은층의 주류 트렌드, 순하고 고급진 맥주 선호 증가",서부 지역에서는 전반적으로 외식산업이 위축됐고 그 결과 맥주 등의 주류 소비도 감소하는 추세를 보이고... 주류는 소주를 비롯한 막걸리 등이며 중국 바이주에 비해 도수가 낮고 담백한 향으로 젊은이들에게 인기가...
969,2020.10.05.,패션비즈,발효주 ‘와인’은 어떤 술인가?신규영 l 와인아카데미 대표,"식용 포도는 스스로 발효가 안 되기 때문에 설탕이나 소주를 넣는다. 양조용 포도는 껍질에 효모가 있기... 구세계는 이탈리아, 프랑스, 스페인, 포르투갈 등 유럽지역을 뜻한다. 다만 영국은 유럽이지만 위치(위도)가 높아..."
970,2020.10.05.,바이라인네트워크,"[출근했습니다] 보험 설계사의 딸, 보맵에 가다","동남아나 일본, 아시아 지역을 놓고 보면 우리보다 보험이 훨씬 더 낙후되어 있다. 디지털화가 더 되지... 담에 보면 소주 한 잔 해요. 부록. 슬기로운 보맵생활 아래는 보맵에 관심 있는 분들을 위해 만든 별지. 보맵 사내..."
971,2020.10.02.,중부매일,"충북소주, 추석 전통시장 장보기 행사 실시","올해 창립 63주년을 맞이하는 충북소주는 지역경제 활성화를 위해 임직원 선물로 온누리 상품권 1천만원 상당을 구매했다. 황요나 충북소주 대표는 ""충북의 대표 향토기업으로서 창립63주년을 맞아 지역의 전통시장..."
972,2020.10.02.,전자신문,캠핑의 격 높여주는 '홈캠핑 식음료' 인기,"집에 있는 소주, 위스키, 보드카 등도 드링크믹서로 간단하게 칵테일을 만들어 즐기면 홈캠핑 분위기를... '강릉식 짬뽕 순두부', '원주식 장칼국수', '영월식 청국장' 3종으로, 강원도 지역 특색 한식 레시피를 담아 집에서도..."
973,2020.10.02.,게임메카,"[블소 레볼루션 문.하.생] 결속력과 포기하지 않는 투지, 공명정대 ‘진로’",3지역 동시 문파 쟁도 문제없어! ▲ 지금은 버스 파티로도 16분이면 클리어할 수 있죠 Q. 진로 문파가 가장... 항상 감사하게 생각합니다. 코로나19가 종식되면 모여서 소주 한 잔 합시다! 진로 포에버~!
974,2020.10.02.,한국강사신문,[EBS 아주 각별한 기행] '더스틴'의 한국 명주 탐방! 3대가 함께 빚는 안동소...,"△ 제5부 안동소주 안동지역의 명문가에서 대대로 손님 접객용, 약용으로 쓰였던 안동소주. 증류주인 소주는 다른 술에 비해 들어가는 쌀의 양이 많은데, 그래서 기름진 땅과 경제적으로 넉넉한 양반 가문이 많은..."
975,2020.10.01.,월간 산언론사 선정,[山만한 랭킹] 산에서 안 먹고는 못 배기는 음식 BEST 6,같은 나물이라도 그 지역에서 나는 자연산 제철 나물을 사용하면 맛이 더 좋을 수밖에 없다. 대개... 고추장을 풀어 뭉근하게 졸인 닭볶음탕은 그야말로 소주 안주다. 소주의 쓴맛을 화끈한 매운 맛으로 잊게 만들어 폭음의...
976,2020.10.01.,한국일보언론사 선정,[그때 그 뉴스] 점10·점100이 부른 죽음...화투가 뭐길래,이듬해 '농약 소주' 사건…끊이지 않는 화투판 둘러싼 참극 평온해보였던 시골 마을에서 벌어진 참극에 당시... 너무도 비슷한 구조에 '제2의 농약 사이다 사건'이라 불리며 모방 범죄가 아니냐고 지역 사회가 발칵...
977,2020.10.01.,매일경제언론사 선정,"[우리사회 작은 영웅들] ""그때 그 공무원 시험 낙방 청년 떠올리면 가슴이…""","강 할머니는 박 할머니의 이야기를 밤새 들어주고 다독여 돌려보낸 후 지역정신건강센터에 박 할머니를... "" 남성 주변에는 삶을 비관하려한듯 소주병이 여기저기 놓여 있었다. ""바로 경찰에 신고했고 경찰이 오기 전까지 또..."
978,2020.10.01.,월간 산언론사 선정,[山만한 랭킹] 산에서 안 먹고는 못 배기는 음식 BEST 6,같은 나물이라도 그 지역에서 나는 자연산 제철 나물을 사용하면 맛이 더 좋을 수밖에 없다. 대개... 고추장을 풀어 뭉근하게 졸인 닭볶음탕은 그야말로 소주 안주다. 소주의 쓴맛을 화끈한 매운 맛으로 잊게 만들어 폭음의...
979,2020.10.01.,한국일보언론사 선정,[그때 그 뉴스] 점10·점100이 부른 죽음...화투가 뭐길래,이듬해 '농약 소주' 사건…끊이지 않는 화투판 둘러싼 참극 평온해보였던 시골 마을에서 벌어진 참극에 당시... 너무도 비슷한 구조에 '제2의 농약 사이다 사건'이라 불리며 모방 범죄가 아니냐고 지역 사회가 발칵...
980,2020.10.01.,매일경제언론사 선정,"[우리사회 작은 영웅들] ""그때 그 공무원 시험 낙방 청년 떠올리면 가슴이…""","강 할머니는 박 할머니의 이야기를 밤새 들어주고 다독여 돌려보낸 후 지역정신건강센터에 박 할머니를... "" 남성 주변에는 삶을 비관하려한듯 소주병이 여기저기 놓여 있었다. ""바로 경찰에 신고했고 경찰이 오기 전까지 또..."
981,2020.09.30.,스마트에프엔,"경북도, 농촌융복합산업 경진대회서 2개부문 최우수상 수상","진맥소주, 수제밀빵, 메밀차 등의 다양한 가공상품을 제조해 프리미엄 상품으로 인정받고 있다. 밀밭과... 찾아와 지역 부가가치를 창출하는 농촌융복합산업의 성공적인 사례로 평가됐다. 또한 기초자치단체 부문..."
982,2020.09.30.,조선일보,北 송이버섯 중국 수출…온라인 판매로 대북 제재 우회,"이 같은 물품 거래는 북중 국경 지역에서 밀무역을 통해 이뤄지며 중국에서 온라인망 등을 통해 판매되는... 여기에는 북한산 송이버섯과 잣 등 농산품과 봄향기 등 북한산 화장품, 대동강 맥주, 평양 소주 등의 주류, 북한..."
983,2020.09.30.,투데이신문,[김지우의 Culture & Flavor] 자유는 부재중 : 인내는 쓰지만 맥주는 달다,그렇지만 우리나라 또한 전국 팔도 어느 식당이건 메뉴판엔 기본적으로 소주와 맥주가 한 쌍처럼 나란히 큰... 양조 지역 이름을 딴 수제맥주를 전문 탭 하우스가 아닌 가까운 편의점에서도 쉽게 구할 수 있게 되면서 국내...
984,2020.09.30.,농업경제신문,이마트·홈플러스·롯데마트·코스트코 및 롯데·신세계·현대백화점 휴무일 ...,"롯데마트는 116개 점포 중 30곳이, 롯데슈퍼는 349개 점포 중 서울 지역 점포를 중심으로 108곳이 추석 당일... 추석 차례상 준비나 라면, 삼겹살, 음료, 과일 및 소주, 맥주 등 식료품을 구입하기 위해 대형마트를 이용하는..."
985,2020.09.30.,이투데이,추석연휴 문 여는 병원·약국 어디?…응급처치법도 알아둬야,"'응급의료포털 E-Gen' 사이트가 상위 노출되며, 이 곳에서 병원과 약국을 지역별로 검색할 수 있다.... 또한, 소주나 된장, 연고 등을 바르지 말고 응급처치 후 병원치료를 받는 것이 좋다. 기본 응급처치 요령 및 상황별..."
986,2020.09.29.,뉴스케이프,"경북도, 농촌융복합산업 경진대회서 2개부문 최우수상 수상","진맥소주, 수제밀빵, 메밀차 등의 다양한 가공상품을 제조해 프리미엄 상품으로 인정받고 있다. 밀밭과... 찾아와 지역 부가가치를 창출하는 농촌융복합산업의 성공적인 사례로 평가됐다. 또한 기초자치단체 부문..."
987,2020.09.29.,ㅍㅍㅅㅅ,"주당야구, 타이거즈는 어떻게 인삼주를 받았나",이강철 kt 감독은 답례로 지역 특산물인 ‘수원왕갈비’를 선물했다. 한국의 맛있는 정을 느낀 것이다. 그... 올해도 역시나 단군매치(기아 타이거즈 VS 두산 베어스)에 강한 김태형 두산 감독은 ‘2019년 우승 기념 소주’를...
988,2020.09.29.,매일신문,"명품안동소주, 러시아 코리아페스티벌 공식 선물 지정","특히 지역 특산품인 참조은 명품안동소주 16.9도를 비롯해 탁촌장 국수제품, 니껴바이오 낫토분말, 핸드앤핸드 안동참마, 안동여성영농조합법인 참기름 등 다양한 한국 제품을 선보일 예정이다. 권동석 총영사는 ""양국..."
989,2020.09.29.,대구일보,경북에서 농촌융복합산업 경진대회 최우수상 2개 받아,"2차 산업인 진맥소주, 수제밀빵, 메밀차 등의 다양한 가공 상품을 제조해 프리미엄 상품으로 인정받고 있다.... 찾아와 지역 부가가치를 창출하는 농촌융복합산업의 성공적인 사례로 평가됐다. 농림축산식품부가 주최한..."
990,2020.09.29.,데일리스포츠한국,노을에 물든 신비의 섬…그 바다에 수놓은 윤선도의 문학 향기,대부분 지역이 해발고도 300m 이하의 산지로 이뤄져 있다. 해안선은 급경사이고 암석해안이 발달했다. 윤선도... 회에 소주 한 잔씩을 돌렸다. 보길도와 노화를 잇는 보길대교 풍랑주의보로 며칠 새 뱃길이 막혔다가 다음날...
991,2020.09.29.,트래블투데이,[트래블투데이] 올 추석은 안동 농·특산물로 감사의 마음 전하세요 ~,"마는 사질 토양으로 통풍이 잘되는 지역에서 재배된다. 안동의 토양과 기후는 마를 재배하기에 최적지이기... 안동소주는 도수가 높은 증류식 소주로서, 1281년 몽고군이 일본을 정벌할 때 안동에 병참기지를 두고..."
992,2020.09.29.,경남도민신문,"양산 장은희씨, 자원봉사 이그나이트 V-KOREA 경남대회 우수상","소주동 통장협의회는 코로나19 지역사회 감염예방을 위한 방역활동 및 천마스크 제작·전달 프로그램을 운영했으며, 다은봉사회는 건축 관련 종사자들이 장애인 및 독거노인 세대 집수리 재능기부 프로그램을 운영하여..."
993,2020.09.29.,미디어펜,"'비디오스타' 비다 ""한국 와서 인생 첫 남자친구…연애하며 깜짝 놀랐다""","뿐만 아니라 ""한국에 오자마자 닭발에 소주를 마시러 갔다""며 남다른 한식 사랑을 뽐냈다. 또한 비다는... 플로리안은 ""지역별로 특색이 모두 다른 것이 막걸리의 매력""이라며 막걸리 예찬을 끝없이 늘어놓았다. 이에..."
994,2020.09.28.,CJB청주방송,"충북소주 임직원, 추석 맞이 장보기 동참","충북소주는 코로나 19로 어려움을 겪는 지역의 소상공인들을 응원하고, 전통시장 애용 분위기를 확산하기 위해 임직원들이 온누리상품권 1천만원을 구매해 추석 전통시장 장보기에 동참하게 됐다고 밝혔습니다...."
995,2020.09.28.,울산매일신문,"양산시 소주동통장협의회, 경남자원봉사대축제 '장려상'",양산시 소주동통장협의회(회장 김욱진)는 지난 24일 경남도자원봉사대축제 자원봉사프로그램 경진대회 부문에서 장려상을 수상했다. 경남도자원봉사대축제는 지역사회의 참신하고 우수한 자원봉사 사례를 발굴·시상해...
996,2020.09.28.,MK스포츠,"`비디오스타` 비다·플로리안, 남다른 한국 애정 과시",사진=MBC에브리원 제공 뿐만 아니라 “한국에 오자마자 닭발에 소주를 마시러 갔다”며 남다른 한식 사랑을... 플로리안은 “지역별로 특색이 모두 다른 것이 막걸리의 매력”이라며 막걸리 예찬을 끝없이 늘어놓아...
997,2020.09.28.,충청매일,"충북소주, 창립기념식 대신 이웃사랑 실천","전통시장 충북소주가 응원합니다' 라는 현수막과 어깨띠를 하고 시민들에게 전통시장 이용과 지역경제 살리기 캠페인을 했다. 황요나 충북소주 대표는 ""충북의 대표 향토기업으로서 창립 63주년을 맞아 지역 전통시장..."
998,2020.09.28.,머니S,"모델 비다 ""韓 남자 사귀고 '이것' 깜짝 놀라""'","뿐만 아니라 ""한국에 오자마자 닭발에 소주를 마시러 갔다""며 남다른 한식 사랑을 과시했다. 또한 비다는... 플로리안은 ""지역별로 특색이 모두 다른 것이 막걸리의 매력""이라며 막걸리 예찬을 끝없이 늘어놓아 좌중을..."
999,2020.09.28.,대구일보,"추석 연휴 고속도로 휴게소 ‘음식물 NO’, 방역 속 '힐링’ 하세요","먹거리로 유명한 안동답게 안동찜닭, 안동소주, 안동간고등어 등 지역 특산물 코너도 마련돼 있다. 실내가 답답하다면 실외에서 잠시나마 여유를 찾는 것도 좋겠다. 중부내륙선 현풍휴게소(현풍방향)에서는 500년 된..."
1000,2020.09.28.,충청일보,"창립 63주년 충북소주, 사회공헌·지역경제 활성화 앞장",충북소주는 지역경제 활성화를 위해 구매한 온누리상품권 1000만원 상당을 구매해 임직원들에게 선물로 나눠주고 이를 활용해 장보기 행사를 진행했다. 장보기 행사와 함께 충북소주 임직원들은 '지역경제를 위하여...
1001,2020.09.28.,뉴스엔,‘비스’ 아프칸 출신 미모 모델 비다 “한국서 첫 남친 사귀었다” 고백,뿐만 아니라 “한국에 오자마자 닭발에 소주를 마시러 갔다”며 남다른 한식 사랑을 과시했다. 또한 비다는... 플로리안은 “지역별로 특색이 모두 다른 것이 막걸리의 매력”이라며 막걸리 예찬을 끝없이 늘어놓아...
1002,2020.09.28.,마이데일리,"아프가니스탄 출신 모델 비다 ""한국서 인생 첫 남친 사귀어"" 고백 ('비스')","뿐만 아니라 ""한국에 오자마자 닭발에 소주를 마시러 갔다""며 남다른 한식 사랑을 과시했다. 또한 비다는... 플로리안은 ""지역별로 특색이 모두 다른 것이 막걸리의 매력""이라며 막걸리 예찬을 끝없이 늘어놓아 좌중을..."
1003,2020.09.28.,MBC연예,"‘비디오스타’ 아프가니스탄 출신 모델 비다, 한국인 남자친구 특징 고백",뿐만 아니라 “한국에 오자마자 닭발에 소주를 마시러 갔다”며 남다른 한식 사랑을 과시했다. 또한 비다는... 플로리안은 “지역별로 특색이 모두 다른 것이 막걸리의 매력”이라며 막걸리 예찬을 끝없이 늘어놓아...
1004,2020.09.28.,한국일보,"'비디오스타' 아프가니스탄 출신 모델 비다 ""한국 남자 친구 사귀고 깜짝 놀랐...","뿐만 아니라 ""한국에 오자마자 닭발에 소주를 마시러 갔다""며 남다른 한식 사랑을 과시했다. 또한 비다는... 플로리안은 ""지역별로 특색이 모두 다른 것이 막걸리의 매력""이라며 막걸리 예찬을 끝없이 늘어놓아 좌중을..."
1005,2020.09.28.,매일경제,"`비디오스타` 아프가니스탄 출신 모델 비다 ""韓 남자 사귀고 깜짝 놀라""...왜...",뿐만 아니라 “한국에 오자마자 닭발에 소주를 마시러 갔다”며 남다른 한식 사랑을 과시했다. 또한... 플로리안은 “지역별로 특색이 모두 다른 것이 막걸리의 매력”이라며 막걸리 예찬을 끝없이 늘어놓아 좌중을...
1006,2020.09.28.,조선비즈,[술 뉴스레터]올 추석은 지역 술을 차례에 사용해 보자,"전국에는 지역 전통주들 또는 우리 술(막걸리, 약주, 소주 등)들이 많이 있다. 현재 양조장의 개수만 800개 정도가 된다고 하니 각 도에 적어도 100개 이상의 크고 작은 양조장들이 있는 것이다. 여기에서 만들어지는 술은..."
1007,2020.09.28.,스마트경제,편의점 와인족 늘자 두배 비싼 고급 안주 '훨훨',"BGF리테일이 운영하는 편의점 CU는 지난 1~23일 상품 판매 데이터를 분석한 결과 소주·맥주와 와인의 동반... 이에 CU는 지난 7월 일부 지역에서 한정 출시한 `아페리프 치즈`와 `치즈포션믹스`, `스모크 치즈 디스크` 등..."
1008,2020.09.28.,엑스포츠뉴스,"아프간 출신 비다 ""한국서 생애 첫 연애…문화 차이에 놀랐다"" ('비스')","뿐만 아니라 ""한국에 오자마자 닭발에 소주를 마시러 갔다""며 남다른 한식 사랑을 과시했다. 또한 비다는... 플로리안은 ""지역별로 특색이 모두 다른 것이 막걸리의 매력""이라며 막걸리 예찬을 끝없이 늘어놓아 좌중을..."
1009,2020.09.28.,스포츠동아,‘비디오스타’ 아프가니스탄 출신 비다 “韓 남자 사귀고 깜짝 놀라”,뿐만 아니라 “한국에 오자마자 닭발에 소주를 마시러 갔다”며 남다른 한식 사랑을 과시했다. 또한 비다는... 플로리안은 “지역별로 특색이 모두 다른 것이 막걸리의 매력”이라며 막걸리 예찬을 끝없이 늘어놓아...
1010,2020.09.28.,식품저널 foodnews,"담채원ㆍ영광군ㆍ농부의식품공장ㆍ자연마중, 농촌융복합산업 우수사례 '대상'","통해 지역 내 농업인(1차)과 가공업체(2차), 체험ㆍ관광업체(3차) 등과 네트워크가 활성화되고, 고품질... 또, 공동브랜드 '보리올'을 활용해 찰보리고추장, 찰보리빵, 톡한잔소주, 찰보리식혜, 새싹보리 등 제조ㆍ가공을..."
1011,2020.09.28.,CEO스코어데일리,"현대제철, 사업 효율화로 수익성 극대화…코로나19 위기 돌파","중국지역 스틸서비스센터의 통합 운영도 추진 중이다. 북경과 천진, 강소와 소주 스틸서비스센터에 대해 인력운영 효율화 및 최적 생산체제 구축을 통해 원가절감 효과를 극대화할 계획이다. 전 부문에 대한 극한적인..."
1012,2020.09.28.,메트로신문,편의점 와인 날자 고급 안주 훨훨…치즈·비스켓 인기,"CU는 프리미엄 와인 안주를 찾는 고객들이 늘어나는데 맞춰 지난 7월 일부 지역에서 한정 출시한 아페리프... 편의점 CU가 이달 주류별 동반구매 상품을 살펴본 결과 소주·맥주의 동반구매 상품은 냉장안주, 용기면..."
1013,2020.09.28.,Queen,올 추석은 안동 농·특산물로!,안동소주 안동시가 구축해서 믿을 수 있는 '사이버 안동장터'에서는 청정 자연환경에서 재배한 농축산... ▷ 전국 최대 생산지 '안동 산약(마)' 마는 사질 토양으로 통풍이 잘되는 지역에서 재배된다. 안동의 토양과 기후는...
1014,2020.09.28.,여성소비자신문,"현대제철, 사업 효율화·수익성 극대화로 재무장...코로나 19 위기 돌파","중국지역 스틸서비스센터의 통합 운영도 추진중이다. 북경과 천진, 강소와 소주 스틸서비스센터에 대해 인력운영 효율화 및 최적 생산체제 구축을 통해 원가절감 효과를 극대화할 계획이다. 전 부문에 대한 극한적인..."
1015,2020.09.28.,뉴데일리,"[Daily New쇼핑] 현대백화점, CJ오쇼핑, 롯데면세점 外","인도네시아, 필리핀, 베트남 등 동남아 지역의 신규 회원이 전체의 44%를 기록해 가장 많았고, 기존에... 28일 CU에 따르면 이달 주류별 동반구매 상품을 살펴본 결과 소주/맥주의 동반구매 상품은 냉장안주, 용기면..."
1016,2020.09.28.,프레시안,"""기본소득제는 '무차별적 보편성'일뿐""","(또는 지역화폐)을 지급하도록 하고 있다. 또 대통령 소속으로 기본소득위원회(25명 이내의 위원으로 구성)를... 이에 대해 나는 ""20% 알코올을 소주라고 부른다면, 1% 알코올은 확실히 가짜 소주""라고 수차례 비판했다...."
1017,2020.09.28.,연합뉴스,농촌융복합산업 우수사례 경진대회…담채원 등 4곳 대상 수상,"경진대회는 농촌융복합산업에 대한 국민적 관심을 높이고 농업의 부가가치를 창출하면서 지역경제... 또 공동브랜드 '보리올'을 활용해 찰보리고추장, 찰보리빵, 톡한잔소주, 찰보리식혜, 새싹보리 등을 만들어..."
1018,2020.09.28.,굿모닝경제,"CU ""편의점 와인 날자 고급 안주 '훨훨'""","CU가 이달 주류별 동반구매 상품을 살펴본 결과 소주·맥주의 동반구매 상품은 냉장안주, 용기면, 도시락... CU는 프리미엄 와인 안주를 찾는 고객들이 늘어나는 데 맞춰 지난 7월 일부 지역에서 한정 출시한 아페리프..."
1019,2020.09.28.,이코노믹리뷰,편의점 와인 판매 늘자… 고급 안주도 '쑥쑥',"편의점 CU가 이달 주류별 동반구매 상품을 살펴본 결과 소주ㆍ맥주의 동반구매 상품은... 이에 따라 CU는 지난 7월 일부 지역에서 한정 출시한 아페리프 치즈(7900원), 치즈포션믹스(6900원), 스모크 치즈 디스크(3900원) 등..."
1020,2020.09.28.,이뉴스투데이,"전남도, 무안황토고구마사업단 김호산 대표 '농촌융복합산업인' 선정","기반으로 지역농민 88명과 함께 2005년 사업단을 출범했다. 김 대표는 무안황토고구마의 마케팅을 강화해... 특히 아이스 군고구마와 고구마떡, 위궤양치료제 기능성물질 개발특허획득은 물론, 일본 고구마 소주에 뒤지지..."
1021,2020.09.28.,CNB저널,현대제철 “설비-인력 스마트化로 신성장동력 확보하고 코로나19 위기 돌파”,"중국 지역 스틸 서비스센터의 통합 운영도 추진 중이다. 북경과 천진, 강소와 소주 스틸 서비스센터에 대해 인력운영 효율화 및 최적 생산체제 구축을 통해 원가절감 효과를 극대화할 계획이다. 전 부문에 대한 극한적인..."
