,0,1,2,3
2447,2020.09.01.,비욘드포스트,"언택트 시대, 스마트오더로 간편하게 전통주 구매한다",우수하고 다양한 전국 46곳 양조장의 100개 전통주를 만나볼 수 있는 GS25 스마트오더 오픈 농림축산식품부와 한국농수산식품유통공사는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터...
2448,2020.09.01.,광남일보,"""모바일로 전통주 주문하고 편의점에서 받으세요""",한국농수산식품유통공사(aT·사장 이병호)는 우리 농산물로 만든 전통주의 판로확대와 소비 활성화를 위해... 이번 이벤트는 GS25의 스마트오더 통해 전국 46곳의 우수 양조장에서 빚은 100여가지 전통주를 구매할 수 있는...
2449,2020.09.01.,뉴시스,'경기도 농식품 창업기업 레벨업' 지원 업체 모집,"모집분야는 농산가공, 전통주, 농산물 유통, ICT(정보통신기술)농업, 농기계, 바이오 등 농공상 융복합 포함 농산업 모든 분야다. 주요 지원내용은 ▲투자유치역량강화교육 ▲전문가 멘토링 ▲투자유치 홍보 교육..."
2450,2020.09.01.,식품저널 foodnews,"""각양각색 전통주, 앱으로 주문하고 편의점서 받으세요""",가지 전통주를 발품 팔지 않고 앱으로 주문한 후 가까운 편의점에서 편리하게 받아볼 수 있는 서비스가 등장했다. 농림축산식품부와 한국농수산식품유통공사(사장 이병호)는 우리 농산물로 만든 전통주의 판로 확대와...
2451,2020.09.01.,뉴시스,"GS25 주류 스마트오더, 전통주 업체와 상생",GS25가 전통주 판로 지원을 위해 '와인25플러스'를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다고 1일 밝혔다. 신종 코로나바이러스 감염증(코로나19) 사태와 소비 침체로 어려움을 겪고 있는...
2452,2020.09.01.,농업경제신문,각양각색 다양한 전통주도 가까운 편의점에서!,"가지의 전통주를 발품 팔지 않고 스마트오더로 주문한 후, 집 근처 가까운 편의점에서 손쉽게 받아볼 수 있게 되었다. 농림축산식품부와 한국농수산식품유통공사(aT, 사장 이병호)는 우리 농산물로 만든 전통주의..."
2453,2020.09.01.,머니투데이,"세종사이버대-(사)한국스페셜티커피협회, MOU 체결","또한 커피 관련 자격증으로 바리스타, 커피로스팅마스터, 와인, 전통주 소믈리에, 사케 과정 등을 운영하고 있다. 이와 함께 세종사이버대는 하반기에 2021학년도 신·편입생을 모집할 예정이다. 자세한 사항은 세종사이버대..."
2454,2020.09.01.,전자신문,"GS25, '스마트오더' 통해 전통주 판매…시장 활성화 기대",GS25는 전통주 판로 지원을 위해 '와인25플러스'를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS25는 코로나19 사태와 소비 침체로 어려움을 겪고 있는 전통주 제조사를 위해 1일부터...
2455,2020.09.01.,뉴시스,정부가 보장하는 추석 선물…'우리농수산식품모음집' 운영,"농림축산식품부는 1일 추석 명절을 앞두고 우수한 우리 농식품의 소비를 활성화하기 위해 '우리농수산식품 모음집'을 운영한다고 밝혔다. 선물 모음집에는 지자체 및 유관기관이 추천하는 우수 농식품, 식품명인 제품..."
2456,2020.09.01.,부산일보,"전통주 스마트오더로 주문, GS25에서 수령","가지의 전통주를 스마트오더로 주문한 후, 집 근처 가까운 편의점에서 손쉽게 받아볼 수 있게 됐다. 한국농수산식품유통공사(aT)는 우리 농산물로 만든 전통주의 판로확대와 소비활성화를 위해 GS25 스마트오더와..."
2457,2020.09.01.,스마트에프엔,반찬부터 홈술 상품까지…`코로나19`로 일상 파고드는 편의점,통해 전통주 100여종을 판매한다고 1일 밝혔다. ‘와인25플러스’ 고객이 GS리테일 애플리케이션 ‘더팝’에서 주류를 미리 주문하고 결제한 뒤 편의점 점포에서 찾아가는 서비스다. 이번에 선보이는 전통주는 증류식...
2458,2020.09.01.,뉴스웍스,"경기도, '농식품 창업기업 레벨업 액셀러레이팅 사업' 지원업체 모집","모집대상은 경기도내 사업장을 가진 창업 7년 미만의 기업이나 예비창업자이며 모집분야는 농산가공, 전통주, 농산물 유통, 정보통신기술(ICT)농업, 농기계, 바이오 등 농공상 융복합 포함 농산업 전 분야다. 지원업체는..."
2459,2020.09.01.,매일일보,"경기도, 도내 농산업체의 창업성장과 투자유치 지원","모집대상은 경기도내 사업장을 가진 창업 7년 미만의 기업이나 예비창업자이며, 모집분야는 농산가공, 전통주, 농산물 유통, ICT(정보통신기술)농업, 농기계, 바이오 등 농공상 융복합 포함 농산업 전 분야로 지원업체는..."
2460,2020.09.01.,SR타임스,[SR경제&라이프] 전국 46곳 양조장 100개 전통주 구매…GS25 스마트오더 오픈,"-'우리술 담다' 전통주 소비활성화 캠페인 일환 언택트(Untact) 시대, 스마트오더로 100여개 전통주를 구입한다. 1일 농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로..."
2461,2020.09.01.,이코노믹리뷰,"GS25 '와인25’, 전통주 판매 개시","GS25는 전통주 판로 지원을 위해, GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. 1일 GS25에 따르면 고객들은 GS25애플리케이션 ‘더팝’을 통해 전통주를 구매할 수..."
2462,2020.09.01.,이코노믹리뷰,"GS25 '와인25’, 전통주 판매 개시","GS25는 전통주 판로 지원을 위해, GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. 1일 GS25에 따르면 고객들은 GS25애플리케이션 ‘더팝’을 통해 전통주를 구매할 수..."
2463,2020.09.01.,세정신문,전통주 100여종 스마트오더 출시…언택트 소비층 공략,지난 4월 국세청이 주류 스마트오더 판매를 허용한 데 이어 전통주 스마트오더 서비스가 출시됐다. 한국전통민속주협회는 이달부터 GS25의 주류 스마트오더 서비스 ‘와인25플러스’에 전통주 100여종을 입점해...
2464,2020.09.01.,머니투데이,"GS25, '와인25플러스' 스마트오더로 전국 전통주 업체와 상생","[로나19 등으로 어려움 겪고 있는 전통주 제조사를 위해 판매 활성화 지원] GS25는 전통주 판로 지원을 위해, GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다고 1일..."
2465,2020.09.01.,시사뉴스,"언택트(Untact) 시대, 전국 100개 전통주 스마트오더로 구매 가능해져","‘우리 술 담다’ 전통주 소비활성화 캠페인 일환…GS25 스마트오더 오픈  농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해..."
2466,2020.09.01.,핀포인트뉴스,코로나19로 특별한 '집콕' 소비↑ 편의점 와인·전통주 판매 늘린다,"◆ ‘와인25플러스’ 스마트오더를 통해 전국 전통주 업체와 상생 나선다 GS25는 전통주 판로 지원을 위해, GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS리테일이..."
2467,2020.09.01.,헤럴드경제,"언택트(Untact) 시대, 스마트오더로 간편하게 전통주 구매한다","농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터 연말까지 ‘우리술 담다’라는 주제로 전통주 소비활성화..."
2468,2020.09.01.,FETV,"GS25, ‘와인25플러스’ 스마트오더 통해 전통주 판매 나서","전통주 제조사를 위해 판매 활성화 지원  GS25는 전통주 판로 지원을 위해, GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS리테일이 운영하는 편의점 GS25는..."
2469,2020.09.01.,조이뉴스24,"GS25, 전국 46곳 양조장의 100개 전통주 구입가능한 스마트오더 오픈","농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터 연말까지 ‘우리술 담다’라는 주제로 전통주 소비활성화..."
2470,2020.09.01.,내외경제tv,경기도내 농산업체의 창업성장과 투자유치 지원,"경기도청 전경 [사진=경기도] 모집대상은 경기도내 사업장을 가진 창업 7년 미만의 기업이나 예비창업자이며, 모집분야는 농산가공, 전통주, 농산물 유통, ICT(정보통신기술)농업, 농기계, 바이오 등 농공상 융복합..."
2471,2020.09.01.,미디어리퍼블릭,"언택트(Untact) 시대, 전국 100개 전통주 스마트오더로 구매","농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터 연말까지 '우리술 담다'라는 주제로 전통주 소비활성화..."
2472,2020.09.01.,서울신문,"언택트 시대, 스마트오더로 간편하게 전통주 구매","농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터 연말까지 ‘우리술 담다’라는 주제로 전통주 소비활성화..."
2473,2020.09.01.,비지니스코리아,전국 46곳 양조장의 100개 전통주 만나볼 수 있는 GS25 스마트오더 오픈,"언택트(Untact) 시대, 스마트오더로 간편하게 전통주를 구매한다. 농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는..."
2474,2020.09.01.,뉴스브라이트,"GS25, ‘와인25플러스’ 스마트오더를 통해 전국 전통주 업체와 상생 나선다","© 김건우 GS25는 전통주 판로 지원을 위해, GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS리테일이 운영하는 편의점 GS25는 코로나19 사태와 소비 침체로 어려움을..."
2475,2020.09.01.,더퍼블릭,"언택트(Untact) 시대, 스마트오더로 전통주 구매한다","농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터 연말까지 ‘우리술 담다’라는 주제로 전통주 소비활성화..."
2476,2020.09.01.,서울경제,수입맥주만? '청와대 명절선물' 문배주도 편의점서 산다,수입맥주와 와인은 물론 전통주까지 구색을 확장하고 있다. 편의점 GS25는 주류 스마트오더 서비스 ‘와인25플러스’를 통해 전국 100여개의 전통주 판매에 나선다고 1일 밝혔다. 주류 스마트오더는 전화 또는...
2477,2020.09.01.,시선뉴스,"언택트 시대, '스마트오더로 전통주 구매하세요'...전통주 소비활성화 캠페인","농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터 연말까지 '우리술 담다'라는 주제로 전통주 소비활성화..."
2478,2020.09.01.,스마트경제,"편의점업계, '홈술족' 겨냥 주류 상품·서비스 확대","GS25는 주류 스마트 오더 서비스 '와인25플러스'를 통해 전통주 100여종을 판매한다. GS25 '와인25플러스'는... 추가 되는 전통주는 식품 명인이 빚은 안동소주, 한산소곡주, 감홍로 등과 2030세대에게 인기 있는 서울의 밤..."
2479,2020.09.01.,디스커버리뉴스,"언택트(Untact) 시대, 스마트오더로 간편하게 전통주 구매한다","농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터 연말까지 ‘우리술 담다’라는 주제로 전통주 소비활성화..."
2480,2020.09.01.,조세금융신문,"언택트 시대, 전국 100개 전통주 스마트오더로 구매한다","GS25 스마트오더 오픈…농식품부 주도 전통주 소비활성화 캠페인 일환  농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는..."
2481,2020.09.01.,이투데이,"GS25, 스마트오더로 전통주도 판매",100여개 전통주 판매에 나선다고 1일 밝혔다. GS리테일이 운영하는 편의점 GS25는 코로나19 사태와 소비 침체로 어려움을 겪고 있는 전통주 제조사를 위해 이날부터 GS25애플리케이션 ‘더팝’을 통해 전통주 판매에...
2482,2020.09.01.,데일리경제,전국 46곳 양조장 100개 전통주 구매…GS25 스마트오더 오픈,"농림축산식품부(장관 김현수)와 한국농수산식품유통공사(aT, 사장 이병호)는 국내산 농임산물을 원료로 만든 전통주의 판로를 지원하기 위해 오는 9월부터 연말까지 '우리술 담다'라는 주제로 전통주 소비활성화..."
2483,2020.09.01.,연합뉴스,"'홈술족 잡아라'…편의점, 주류 상품 확대",통해 전통주 100여종을 판매한다고 1일 밝혔다. '와인25플러스'는 고객이 GS리테일 애플리케이션 '더팝'에서 주류를 미리 주문하고 결제한 뒤 편의점 점포에서 찾아가는 서비스다. 이번에 선보이는 전통주는 증류식 소주...
2484,2020.09.01.,뉴스1,"경기도, ‘농식품 창업기업 레벨업 액셀러레이팅 사업’ 지원업체 모집","모집분야는 농산가공, 전통주, 농산물 유통, ICT(정보통신기술)농업, 농기계, 바이오 등 농공상 융복합 포함 농산업 전 분야이다. 지원업체는 서면평가를 걸쳐 선발될 예정이다. 주요 지원내용은 Δ투자유치역량강화교육..."
2485,2020.09.01.,오늘경제,"GS25, '와인25플러스' 스마트오더로 전통주 판매 나서",오늘경제 GS25가 코로나19 등으로 어려움을 겪고 있는 전통주 제조사를 위해 GS25 '와인25플러스'를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS리테일이 운영하는 편의점 GS25는 1일부터...
2486,2020.09.01.,한국금융신문,"GS25, ‘와인25플러스’로 전국 100여개 전통주 판매",GS25는 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS25는 신종 코로나 바이러스 감염증(코로나19) 사태와 소비 침체로 어려움을 겪고 있는 전통주 제조사를 위해...
2487,2020.09.01.,매일경제,"GS25 `와인25플러스`, 전통주 라인업 확대","GS25는 더팝 애플리케이션(앱) 주류 스마트 오더 서비스 '와인25플러스'를 통해 전국 100여개 전통주를... 있다""며 ""이번 전통주 스마트오더 서비스를 통해 우리나라의 자랑스런 전통주를 고객들께 널리 알리고, 전통주..."
2488,2020.09.01.,파이낸셜뉴스,"경기도, '농식품 창업' 투자유치 등 지원업체 모집","모집대상은 경기도내 사업장을 가진 창업 7년 미만의 기업이나 예비창업자이며, 모집분야는 농산가공, 전통주, 농산물 유통, ICT(정보통신기술)농업, 농기계, 바이오 등 농공상 융복합 포함 농산업 전 분야이다. 지원업체는..."
2489,2020.09.01.,아이뉴스24,"GS25, '와인25플러스' 통해 전통주 업체와 상생 나선다",GS25가 신종 코로나바이러스 감염증(코로나19) 사태로 인한 소비 침체로 어려움을 겪고 있는 전통주 제조사를 돕기 위해 나선다. GS25는 전통주 판로 지원을 위해 GS25 '와인25플러스'를 이용해 온라인 스마트오더 방식으로...
2490,2020.09.01.,이뉴스투데이,"경기도, 도내 농산업체 '창업성장·투자유치' 지원","모집대상은 경기도내 사업장을 가진 창업 7년 미만의 기업이나 예비창업자이며, 모집분야는 농산가공, 전통주, 농산물 유통, ICT(정보통신기술)농업, 농기계, 바이오 등 농공상 융복합 포함 농산업 전 분야이다. 지원업체는..."
2491,2020.09.01.,뉴스토마토,"GS25, '와인25플러스’로 전국 전통주 업체와 상생",뉴스토마토 = 최용민 기자 |  GS25는 전통주 판로 지원을 위해 GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS리테일이 운영하는 편의점 GS25는 코로나19 사태와 소비...
2492,2020.09.01.,EBN,GS25 '와인25플러스'로 전통주 판매,편의점 GS25는 코로나19 사태와 소비 침체로 어려움을 겪고 있는 전통주 제조사를 위해 1일부터 자사의 애플리케이션 '더팝'을 통해 전통주 판매에 나선다고 밝혔다. 이번 판매는 농림축산식품부와...
2493,2020.09.01.,파이낸셜뉴스,"GS25, ‘와인25플러스’ 통해 전통주 업체와 상생","GS25는 전통주 판로 지원을 위해, GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS리테일이 운영하는 편의점 GS25는 코로나19 사태와 소비 침체로 어려움을 겪고 있는..."
2494,2020.09.01.,이데일리,"GS25, ‘와인25플러스’로 전국 100여개 전통주 판매",100여개 전통주 판매에 나선다. GS25는 신종 코로나 바이러스 감염증(코로나19) 사태와 소비 침체로 어려움을 겪고 있는 전통주 제조사를 위해 GS25애플리케이션(앱) ‘더팝’에서 전통주를 판매한다고 1일 밝혔다. 이번...
2495,2020.09.01.,뉴스웨이,"GS25, 스마트오더 통해 전국 전통주 판매 나선다",GS25는 전통주 판로 지원을 위해 GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다고 1일 밝혔다. 이번 판매는 농림축산식품부와 한국농수산식품유통공사와 함께...
2496,2020.09.01.,아시아경제언론사 선정,[2021예산안]온라인 케이팝 공연장에 290억…귀농인에 180만원,"내년에는 전통주, 김치, 한과 등 전통식품 명인 30인이 보유한 기능과 역사를 디지털로 기록 영상이나 도서로 제작해 보전하고 후대 전승자료로 활용한다는 계획이다. 세종="
2497,2020.09.01.,아주경제,[2021 예산안] '육회=Six Times'?...한식 메뉴판 표기 통일한다,전통주·김치·한과 등 전통 식품 명인의 고령화로 보유 기능의 영상을 기록하고 도서 등을 제작해 전통 식문화를 후대에 계승할 필요성이 제기됐다. 소규모 어린이집에서 발생하는 식중독 원인도 신속하게 파악이...
2498,2020.09.01.,조세일보언론사 선정,[2021년 예산안] 하늘 나는 택시가 현실로?…정부 '특색사업 60선' 발표,"■ 식품명인 레시피 따라하다 보면 내가 바로 '장금이' : 신규 9억원 전통식품명인(전통주, 김치, 한과 등)의 고령화로 보유기능의 기록영상 및 도서 등을 제작해 전통 식문화를 보전하고 후대에 계승한다. ■ 국내외..."
2499,2020.09.01.,연합뉴스,[2021예산] 농촌 6개월 살아보기·식품명인 레시피 기록…이색사업,"전통주, 김치, 한과 등 전통 식품명인의 레시피를 기록으로 남겨 영구 보존하고 후대에 전승 자료로 활용하기 위한 예산 9억원도 신규 배정했다. 1994년부터 지금까지 전통 식품명인 88명이 지정됐고 10명이 사망해 현재..."
2500,2020.09.01.,글로벌경제,"GS25 와인25플러스, 스마트오더 통해 전국 전통주 업체와 상생나서",GS25는 전통주 판로 지원을 위해 GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS리테일이 운영하는 편의점 GS25는 코로나19 사태와 소비 침체로 어려움을 겪고 있는...
2501,2020.09.01.,로이슈,"GS25, 전국 100여개 전통주 판매 나선다","GS25는 전통주 판로 지원을 위해, GS25 ‘와인25플러스’를 이용해 온라인 스마트오더 방식으로 전국 100여개 전통주 판매에 나선다. GS리테일이 운영하는 편의점 GS25는 코로나19 사태와 소비 침체로 어려움을 겪고 있는..."
2502,2020.08.29.,노컷뉴스,"""엄마, 추석때 못 갈 것 같아"" 언택트 추석에 고가의 선물세트 인기","가장 크게 증가한 상품군은 전통주로, 오프라인에서 판매되던 전통주가 언택트 영향으로 온라인 판매가 가능해지면서 판매량이 함께 증가한 것으로 분석된다. 코로나19 영향으로 건강과 면역력을 중요시하는 상품군도..."
2503,2020.08.29.,일간스포츠,"티몬, 지역상품 선물하기 4.4배 성장","티몬 관계자는 “사회적 거리두기가 강화된 시점에서 비대면 추석 선물에 대한 관심이 증가할 것으로 보인다”며, “농산물세트와 전통주 등 기존의 명절 선물을 비롯 코로나19 상황으로 중요성이 높아지는 제품군까지..."
2504,2020.08.29.,FETV,“여름철 면역력 UP!” 지친 체력에 ‘홍삼’ 활용 식품 인기,"■ 영양소 풍부한 전통주 막걸리, 농협한삼인 6년근 홍삼 활용한 ‘홍삼 막걸리’ 주목 더운 날씨에 시원한 막걸리가 생각나곤 하는데, 전통 발효 음식인 ‘막걸리’는 효모, 미네랄 등 영양소가 풍부해 면역력 강화에..."
2505,2020.08.28.,한국농어민신문,‘간편 한끼’ 쌀가공식품 위메프서 10% 할인전,"‘우도땅콩전통주(농업회사법인 조은술세종주식회사)’ 등이 있다. 한국쌀가공식품협회 관계자는 “최근 코로나19로 인해 ‘집콕 생활’이 늘어나면서 가정간편식, 과자 등 다양한 쌀가공식품에 대한..."
2506,2020.08.28.,테크M,[불금N] '코로나 블루' 이겨낼 새로운 구독 서비스 알아보자,"최근 다시 설치해본 아이디어스는 간단한 액세서리와 인테리어 소품, 수제 먹거리, 전통주, 가구까지 상상할 수 있는 거의 모든 것을 팔고 있었다. 심지어 클래스101 같은 온오프라인 클래스까지..."
2507,2020.08.28.,조선비즈,"[박순욱의 술기행](33) “감미료 넣지 않은 프리미엄 장수막걸리, 곧 나옵니다...","""장수막걸리가 전통주 시장에 가장 기여한 부분은 품질이다. 이전의 막걸리들은 시설이 열악한 관계로... "" 전통주 발전 등 공익에 더 기여할 계획은? ""이웃 일본의 예를 들겠다. ‘사케’라는 단어는 서양인들도 대부분..."
2508,2020.08.28.,베타뉴스,"국순당, 백세주 등 친환경 용기로 바꿔… “환경 친화 경영 박차”",아니라 필수 아미노산과 비타민이 다량 함유되어 있다. 이런 노력으로 지난 2007년 전통주 업계 최초로 환경부에서 선정한 녹색기업으로 지정된 이후 지금까지 연속으로 지정돼 녹색경영 실천 우수기업으로 자리 잡고 있다.
2509,2020.08.28.,KOTRA해외시장뉴스,UAE 주류시장 동향,국내에서는 국순당과 배상면주가 등이 UAE로 막걸리 등 전통주를 수출하며 관심을 모으기도 했다. 그러나 아직까지는 수출 규모는 미미한 수준이며 대부분의 수요가 현지 한인 교민들에 의해 발생하는...
2510,2020.08.28.,내일신문,코로나시대 쑥쑥 큰 '비대면 선물하기',"티몬 관계자는 ""사회적 거리두기가 강화된 시점에서 비대면 추석 선물에 대한 관심이 증가할 것으로 보인다""며 ""농산물세트와 전통주 등 기존의 명절 선물을 비롯 코로나19 상황으로 중요성이 높아지는 제품군까지..."
2511,2020.08.28.,농촌여성신문,"주경야독의 정신, 현재도 진행중","전통음식학교 과정은 구체적으로 맥주와 전통주 제조, 약선테라피, 푸드카빙, 로컬푸드, 한식디저트, 커피음식, 발효식초, 홈베이커리, 힐링음식, 발효저장음식, 전통음식 등이다. 사실 웬만한 문화센터 수준의..."
2512,2020.08.27.,SR타임스,"[SR유통] 티몬, 지역상품 선물하기 4.4배 성장","티몬 관계자는 ""사회적 거리두기가 강화된 시점에서 비대면 추석 선물에 대한 관심이 증가할 것으로 보인다""며, ""농산물세트와 전통주 등 기존의 명절 선물을 비롯 코로나19 상황으로 중요성이 높아지는 제품군까지..."
2513,2020.08.27.,충청일보,"파크 하얏트 서울, 오렌지원과 함께 웰페어클럽 복지카드 우대서비스 선보여","24층의 '더 라운지(The Lounge)'는 내, 외국인 모두 쉽게 즐길 수 있는 세련된 스타일의 모던 한식, 애프터눈 티를 비롯한 디저트, 한국 전통주 및 전통주 칵테일, 전통차 등 한식을 기본으로 한 다양한 메뉴와 음료를..."
2514,2020.08.27.,한국농업신문,"클릭 한번으로 즐기는 쌀가공품, '간편 한끼 쇼핑'","우리술) ▲우도땅콩전통주(농업회사법인 조은술세종주식회사) 등이 있다. 2020 쌀가공품 TOP10 제품들(사진=한국쌀가공식품협회 제공) 또한, 쌀가공식품협회는 지난 18일 ㈜위메프와 온라인 홍보사업 업무협약 체결을..."
2515,2020.08.27.,인천일보,"광명 여성 창업교육 수료생들, 프리미엄 전통주 '빛담' 개발",광명시를 대표하는 1호 전통주 '빛담'이 출시됐다. 광명지역 1호 전통주는 지난해 광명시 여성비전센터 창업아카데미 프로그램 '우리 술 빚기와 하우스 막걸리 창업 교육' 과정을 수료한 학생들과 강사가 광명시의...
2516,2020.08.27.,MTN,"티몬, 지역상품 선물하기 매출 6월 이후 4.4배 성장","티몬 관계자는 ""농산물세트와 전통주 등 기존의 명절 선물을 비롯 코로나19 상황으로 중요성이 높아지는 제품군까지 다양한 구색의 상품들을 모바일 선물하기 용으로 선보일 것""이라고 밝혔다. 이유나 머니투데이방송 MTN..."
2517,2020.08.27.,이코노믹리뷰,"퍼밀, 추석 선물세트 기획전...""지정일 출고 가능""","정육, 수산, 농산, 다과, 가공, 전통주까지 다양한 선물세트에 적용 가능한 전용 할인쿠폰도 제공한다. 이번... 카테고리 별로는 정육, 수산, 농산, 다과, 가공, 전통주 총 6개로 나눠졌으며 가격대는 2만원에서 최대..."
2518,2020.08.27.,쿠키뉴스,"국순당, ‘문화소통포럼 2020’에 우리술 제공…막걸리 우수성 선봬",‘1000억 유산균 막걸리’는 전통주인 막걸리를 현대적으로 해석하여 기능성을 강화했으며 목 넘김이 훨씬 깔끔하고 적당한 산미와 감미가 조화를 이뤄 입안 가득 퍼지는 상큼한 신맛이 특징이다. 국순당 측은 “한국에...
2519,2020.08.27.,라이센스뉴스,코로나19 맞이한 온라인 쇼핑… '추석 선물 문화'도 바꾸나,"티몬 관계자는 ""사회적 거리두기가 강화된 시점에 비대면 추석 선물에 관한 관심이 증가할 것으로 보인다""며 ""농산물세트와 전통주 등 기존 명절 선물 등도 모바일을 통해 선물할 수 있도록 준비할 것""이라고 말했다...."
2520,2020.08.27.,충청일보,"파크 하얏트 서울, 웰페어클럽 복지카드 우대서비스 선봬","24층의 '더 라운지(The Lounge)'는 내, 외국인 모두 쉽게 즐길 수 있는 세련된 스타일의 모던 한식, 애프터눈 티를 비롯한 디저트, 한국 전통주 및 전통주 칵테일, 전통차 등 한식을 기본으로 한 다양한 메뉴와 음료를..."
2521,2020.08.27.,스포츠Q,"위메프 쌀가공식품 판로 확장, 한국쌀가공식품협회와 MOU",주요 제품은 ▲영의정 커피과자 설기 ▲강동퓨어푸드 오늘의메뉴 떡국 ▲미듬 카카오닙스 라이스칩 ▲네이처오다 달칩 초코샌드 ▲제일제당 비비고 소고기죽 ▲조은술세종 우도땅콩 전통주 ▲청오건강 유기농발아...
2522,2020.08.27.,한국일보,문경산 우리 농산물의 깊은 풍미… 골든블루 숙성 증류주 ‘혼’ 인기 '쑥쑥',골든블루는 떠오르고 있는 고급 증류주 시장을 공략하기 위해 올해 초 지역특산주 제조 업체와 전통주 판매 대행 계약을 체결하고 야심차게 ‘혼’을 출시했다. ‘혼’은 문경산 우리 농산물을 베이스로 고급 위스키와...
2523,2020.08.27.,인더뉴스,"위메프, 쌀가공식품 온라인 판로 확장...한국쌀가공식품협회와 MOU",주요 제품은 ▲영의정 커피과자 설기 ▲강동퓨어푸드 오늘의메뉴 떡국 ▲미듬 카카오닙스 라이스칩 ▲네이처오다 달칩 초코샌드 ▲제일제당 비비고 소고기죽 ▲조은술세종 우도땅콩 전통주 ▲청오건강 유기농발아...
2524,2020.08.27.,로이슈,"국순당, ‘문화소통포럼 2020’에 우리술 제공",‘1000억 유산균 막걸리’는 전통주인 막걸리를 현대적으로 해석하여 기능성을 강화했으며 목 넘김이 훨씬 깔끔하고 적당한 산미와 감미가 조화를 이뤄 입안 가득 퍼지는 상큼한 신맛이 특징이다. 국순당 측은 “한국에...
2525,2020.08.27.,뉴스워커,"국순당, '문화소통포럼 2020'에 우리술 제공","'1000억 유산균 막걸리'는 전통주인 막걸리를 현대적으로 해석하여 기능성을 강화했으며 목 넘김이 훨씬 깔끔하고 적당한 산미와 감미가 조화를 이뤄 입안 가득 퍼지는 상큼한 신맛이 특징이다. 국순당 측은 ""한국에..."
2526,2020.08.27.,아시아투데이,"티몬, 서비스 확대한 '지역상품 선물하기' 매출 4.4배 성장",티몬 관계자는 “사회적 거리두기가 강화된 시점에서 비대면 추석 선물에 대한 관심이 증가할 것으로 보인다”며 “농산물세트와 전통주 등 기존의 명절 선물을 비롯해 코로나19 상황으로 중요성이 높아지는 제품군까지...
